Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
141983.0,1.7683069603061978,1.960263267595339,-4.188791634381154,4.858323466488753,0.6944952361053994,0.17006108255016805,0.790350345164037,-0.15261695120862218,0.08543943508233576,-1.7098872553280302,0.39554306924621296,-1.949678924456405,-1.6387062895755313,-6.260837694097029,-0.5568389961229311,-2.4094777087112633,0.8314046052214024,-0.6445308806400005,-0.8097054998200901,0.2600642092663793,0.5915106804378895,0.39194796751736627,-0.08174638649064828,-0.7328681162127166,0.4470387175717362,-0.007512963590720345,0.18536246139571863,0.22805062161872194,28.9,1
81961.0,-1.4626814510496193,0.6406604922313077,0.6974659394385196,4.740036552813095,0.28518774181595186,-0.20506753055033555,1.4877592252963034,0.014238980316602978,-1.0190334926911335,-5.211705695458973,0.23808212946723328,0.39843157170186805,1.4318704236580166,-5.450303024710553,0.9507744086875666,0.3830680230752529,-1.3054614448272073,0.4730989075749282,0.16466606962926017,0.3314216051340282,0.9166577505057922,-0.6878330073872043,0.02580227871123547,-0.7108038637604411,0.5132067619712967,-0.36374342831819817,0.8058204139791074,0.36107217784643386,18.56,1
18890.0,-1.1246151891634488,6.031208295581575,-7.512032069111331,6.812154277626542,-0.3078336909907171,-1.5271584793802213,-1.8494943073903936,1.1689536127949371,-0.418961124749076,-6.1052029698835835,3.1192527491440565,-6.153482704237013,-0.09971676805025576,-6.075972841069685,-0.2597576803130313,-4.84572906879128,-1.3413984169733093,-2.712696430808837,-0.3223457815138314,-0.049019474189894746,0.5812483421366506,0.2665501673254492,0.7932355443160454,-0.8105913566674898,0.4536683145907304,0.3490497339886717,2.0326016100856403,0.28440392421335636,9.23,1
37256.0,-3.9883759292148784,1.4748965641095158,-7.040792724006274,2.622790248167037,-0.9561154778244669,-2.082375384869207,-1.5833575841700487,-0.23522205198571977,-1.8917034194453062,-4.954203921837205,1.5671627939187325,-10.155239506519742,-0.8191552842460657,-8.323508844182257,0.9736228723980855,-5.7721476792570385,-6.678334801825905,-2.8781368621348054,1.2416056762004808,-0.2377906743494787,0.8581841569362312,-0.25386825985062794,-0.08228311119038983,0.30047852739424935,-0.9604298226352427,0.35426584731238686,-1.8554671439573072,0.652327797398251,68.73,1
102667.0,-1.2452182828769898,1.1784025070797233,-6.370894243930108,6.476163714985423,-5.951614342014524,-1.3531706169775373,-1.6440982557991515,1.120190628485012,-1.190946393712564,-4.116912806151916,5.528727494438251,-8.090983975254835,1.6246409682098368,-3.9587461883103865,-0.44408553442902143,-2.247467821654456,-10.952204756138906,-5.0164137243503175,3.7876272813650713,-0.044135958538786074,1.6921957719160914,1.0173745244360264,-0.2302041801446573,0.6719643642353215,0.41311084420195276,-0.07859712629972324,0.4347789047439642,-0.2122690204664046,6.05,1
145956.0,-0.16624955478738235,2.323145226256945,-5.4636414222448515,7.000549090781927,1.1869997461439912,-4.053265210824243,-2.521195658485719,1.5742763856069892,-1.9630318414206762,-2.684590154561672,4.690384425036594,-5.842047134249766,-0.10997778822569193,-9.504599354832393,1.0892250955829632,-6.689354155895378,-4.233438639921866,-0.5046027053324358,1.1092020998346446,0.5715634283338574,1.8302976555642845,-0.44559713021202285,-0.3202407211007284,-0.3244950031537602,-0.10802624087744736,0.5348646563181934,0.48641586061437586,0.2339986387145014,0.0,1
26466.0,-1.8095182034600992,2.093586397374803,2.25020963478583,1.1126520834651725,0.45503606182524403,-2.290774489253887,1.0116272348127962,-1.0333441381854993,-0.035727080556951396,-1.3786691034295444,1.1547007356498777,-2.730140931923258,-0.8391514347205078,-0.12578581833598745,1.480301623371407,0.876835502642543,-2.78347769249472,-0.4963820653644065,-0.29833701392339923,-0.396125050681612,0.2673513062914592,-0.3137185430715498,0.7798456320240433,0.5924542050376018,-0.3969141998909581,-0.018194284764192353,-0.3675906199697185,0.0973183779352213,6.79,1
43543.0,-3.404423247216605,2.2540931465480445,-2.186085249470352,2.567007892841967,-0.9739963763217645,-1.9872630773331985,-3.186277138774904,-0.4918328676480046,1.219463889345099,-3.3390628692546276,4.408273538933725,-0.8734083821257344,-2.6615419018172686,-3.7115690714267564,0.2468792363126167,1.71682383959168,-7.2612797434747485,-1.2660098327657967,0.5145595870126023,0.6605442947087403,0.04528265553309374,0.3469249607578051,-0.8701099429979249,-0.1148272225361876,-0.3447503216336628,-0.15503081582201753,0.6351001934036565,0.295746706814862,13.81,1
32822.0,-5.715749645392817,1.7262243046833594,-2.6330618311359397,2.566348677364472,-0.46038204501900926,-0.7216435200226875,-3.73834682413978,1.507028220777893,-1.4530578685231277,-3.594916433073037,0.2964174538756903,-6.018813667558901,0.44374363575365405,-5.958982556459146,0.025730826262278628,-1.6680693060592848,-1.6895305851546767,0.5054276957454291,1.054010239217111,0.1088850721060044,1.5590285839264442,0.18498545084450266,0.10637889500715053,-0.18639667670179563,0.8470090094939424,-0.09671105350062685,0.10059449556862227,0.32576926066085504,0.0,1
47998.0,-2.6926522397632624,1.9332655018157088,-2.574116933593826,2.8565567935983407,-1.1700531784035277,-0.30789602235831715,-5.165660875293748,0.38310158499298097,-1.5208086854818719,-6.591900514683971,1.4272727621483445,-5.1460457661528825,1.3684253669709934,-3.884311218882446,-2.68795644195636,-4.055814532898601,-15.833177283151835,-5.084198482975699,-0.5827318091688655,-0.22860919605600744,0.8672136280774033,0.18933665544506595,0.2610994490695375,-0.1451678304622929,0.7788161291238239,-0.09668496340106764,0.2655722019220025,0.11430074214352716,0.0,1
102125.0,-4.595872870617271,3.221085391913769,-4.069795527999078,2.9791077646579485,-0.733135984236409,0.1758939427462638,-0.2102174553363627,-0.9223893185984409,-0.23995903913573313,-6.391307609384208,1.9632595523440906,-6.293055198821156,-1.5143227932391286,-3.184638972939878,0.37165341439935884,-5.56160105686578,-7.04690969832727,-1.7677798192329843,-0.2109933672721498,-0.12583302988961087,0.44172306418814195,-0.20397866036128187,0.9472274792915754,-0.0917099530512423,-1.6099197919130506,-0.014796675925786873,0.30999222136398485,0.1038763994498121,0.0,1
41281.0,-2.685380219354686,1.1028112763965734,-4.209915920009923,-0.2581569294196675,-1.703953714670897,-0.9712640823663097,-4.481517538126219,0.6676714897729559,0.01236407263193362,-5.424124726818292,1.9464891146208936,-2.8540959393491128,0.6211920921522118,-5.941375712054761,1.2010742204231097,-0.9991844714769536,-4.23629465294147,-0.7393795953774003,0.7633965624427826,0.3903063635764796,0.3424760647230126,0.7250714721181247,-0.20680180042159801,0.22408726789416214,-0.4572869122452051,-0.5052476843316133,0.2507473236959559,0.3799613283794481,7.85,1
69641.0,-1.283345851652625,3.5596260483330173,-4.74722365009832,8.299839367124134,-5.311728210542127,-2.737164558861977,-3.0532681514974453,1.6575708769683213,-1.8557436349633596,-4.1980147295894685,-0.7922453779754668,-13.97542624113609,1.5621996485365754,-10.243225821971214,0.07960151638997343,-10.432604769824025,-16.43340395492724,-8.078361881685273,3.052515545371266,0.1527989603422643,0.530301201481794,-0.0812144567088516,-0.41620400713884187,0.7284203875355778,0.8239527936689472,0.016621452839704898,-0.24563986981592129,-0.9092405377227206,7.75,1
57022.0,-2.3675027364087695,2.339976801841089,-0.4142873979804915,3.1808296455587386,-1.6214160353351836,-0.2891589537559188,-4.26896666437463,0.7518474943676245,-1.6036835679678925,-2.6115536757842066,2.6334071891433393,-1.957632636483144,-1.0872388629297665,-4.250334424242952,-0.3588192993686674,-6.985262077432312,-5.260420051910866,-1.3361178358999832,0.3605133136026711,0.29288098299188453,0.5185153325252649,0.2857882022524146,-0.11834379877409815,-0.28410932091244046,-0.6026635221527628,-0.15110545685800883,0.13612286363006673,0.15145352057703604,9.14,1
120119.0,0.7527159279703428,2.6994028529955787,-3.2085885179350577,3.1548185561910853,0.28214636681925065,-1.6270311522605176,-1.753470994471007,0.3265727873883585,-1.714066676334839,-2.208103078543778,0.987768930567186,-3.025637866410759,-2.4967203325923135,-4.875190617262807,-0.29326396422256845,-1.0256703191565526,-3.002167899490468,-0.022641734145962655,-0.6154658123245356,-0.2966329239264139,0.794319256007374,0.1996348645131855,-0.3361729457602922,0.062467541080322986,0.8249017739605708,-0.08273454778063018,-0.07855119063698396,-0.08635787624776056,14.11,1
48572.0,-4.735243367437314,1.380697300656693,-4.386045681213113,5.6042712813325375,2.13888112005081,-1.5435948193585345,-3.9630338241869825,1.1553488182934215,-0.03188962828233732,0.1347399747671707,9.650019152300825,-4.26451721904675,1.785221191087614,-15.24002369484534,1.0783752161903721,-6.826412948881497,-13.53122284239222,-0.623189890507089,2.542409917427826,0.6149409320090151,0.4099978135508807,-0.16468487968318055,0.1920230656607669,0.47544449067338496,0.020947635129579478,0.2950739453351244,0.3361759287587036,-0.05418827185075151,0.0,1
166394.0,1.6941550737506723,1.9723843054013153,-4.159331442229622,4.316160521978764,0.9491069214521154,-1.1627994715943564,-2.306874964532614,0.5035166367711654,1.996700744292284,-4.084410294757547,0.9251257557115795,-0.8339609518769284,-1.8169804731574701,-4.722674538542916,0.8254021263424605,-0.3440529902391922,-0.5862301287374212,-1.7629099040579348,1.1262943508978798,0.18020989317839656,-0.4422783542204348,0.0864046886301841,0.027801910455633405,-0.3804711803468723,0.3594794668402585,0.05177482984221238,0.16248135364239738,0.1690946996534591,2.95,1
55142.0,-4.6407887430205275,2.7545882948965676,-6.172275362300734,7.663616316898211,0.6713937881291692,-3.262416959115198,-2.214160624475306,1.396641622575617,-1.9115747255696358,-4.801131647481489,10.310959602263326,-4.853806114230026,1.5494985749056558,-12.004610423461784,0.2550099530053578,-0.1408649558609859,0.9788136668203358,-0.6303148612267399,0.722683404872175,0.1934771096732618,1.4342468546374225,0.9351353936108583,-0.053510181606063315,-0.3532778747423967,0.5359707049126248,0.506784392602305,1.0225493212615049,0.044999678257271775,0.0,1
96197.0,-4.192197949893629,3.0642981519628583,-4.526520338428744,5.964777277162361,-2.8678166586492315,-1.2741471201550674,-3.5237646194912853,3.0359651055596837,-6.11767802227389,-5.709133985462093,5.004986497300777,-4.299786690035699,1.6675776313451665,-7.762178945717026,0.8280534945975893,-3.8014196409193026,-11.211737937692162,-4.420912560928847,2.327183980034561,0.36381946861375913,0.574975407922651,0.7144176828481595,-0.7123045636609299,0.4067870813674549,-1.0375651120280154,-0.2352838131194408,0.28921769668876707,-1.211869704972722,8.28,1
20627.0,-5.757892699405518,1.292598214618066,-4.167599410599776,3.7647855855432404,-0.6394275558420293,-1.0962282548989508,-1.7871281543476552,-0.2907964125710354,-1.1993234840619031,-6.1330539756433184,0.39315511537500347,-6.999877862407243,0.014724102482191137,-6.923991994394144,0.49609325503648516,-2.850972450127047,-4.323632409204068,1.0631795801029937,-1.9722695688748826,-0.35268051928218336,-1.040776869045112,-0.13770973537138317,0.057421872727257434,-0.9104802982634959,-0.10422240448175715,-0.2554939119132307,-0.10849376316517434,0.47513836511108876,27.52,1
58255.0,-3.1689398486504468,2.827868533389209,-1.5772923847801654,3.0639406753269136,1.9897959135093584,-0.5022324859424889,-1.3388620533695097,-1.3612431179194668,-0.8322654427450105,0.46389246977444465,1.5737689515575766,-3.32772980213044,-1.1433860861907597,-5.477809658602926,1.5557950836408505,-1.9641383239436552,1.4412786182975543,-1.7543713999966861,0.14419131068662072,-0.40602228896416753,1.100916618063232,-0.2018666553997877,0.06563933251973397,0.07507821916597304,-0.003878645512279233,-0.27447135840930836,0.40180316086247087,0.3389141713323738,2.92,1
44252.0,-0.9531628276486583,0.5103741092089937,-1.7187508402633964,4.372356802185662,-3.2276098200699606,0.19617100279757338,-3.9098751285082476,1.854644062201378,-6.075152174488018,-6.025038396311093,0.5584973838360994,-4.61780957905214,1.1867389428814945,-5.221410426709744,0.2866694402938571,-5.76271849689388,-6.913523992615356,-0.5945541145031533,3.3621579203668612,-0.019041838252837173,1.6933225079664098,1.2460061589411466,0.1624540777486224,-0.6438025656488033,-0.06852730794073794,-0.07516231646239588,0.9970357541264054,0.4604341980994786,21.6,1
41121.0,-0.05175966691795031,1.8306927724053024,-5.731684929929283,4.9830989874606,0.30233287840266043,-1.426866235477716,-0.8635011724798629,0.5273803214082291,-2.600513134904692,-2.1966308256161113,2.8947797089926817,-3.2601209382733862,1.8267738346483429,-7.353702333294155,-0.2619234465177379,-4.179135958017894,-14.721164485722523,-4.899124731172543,2.623852499738874,-0.24159943150449853,0.41732766379272423,0.23568404170315746,-0.4779575668460755,-0.265326607110395,0.25729328017634273,0.7112817415178159,0.3413582620424038,0.8451039689658221,21.45,1
22775.0,-1.5362874214974154,3.082416439428258,-4.494102347962974,5.236267996880564,-2.138976884073831,-2.3160191318522574,-1.3765836686923691,0.5951842450056395,-0.6835365481080544,-2.3406998118395377,5.868428871706525,-0.5470539850790483,-0.3947835163936284,-11.820680744840633,1.7200948573928723,0.7895697941920732,-1.2200416464653574,-0.07275465272405131,0.6604923700385003,0.42435370183440346,1.5284589026638051,-0.6404840527496322,-0.2625084075519958,-0.479557863432138,-0.05542256431163736,0.1784355140995026,-0.2018187007376115,0.07857934937889102,0.0,1
8221.0,-0.9463471249076587,8.471906631439865,-5.494060238006198,3.4620747483277095,0.3168256764232107,-3.6419684863773982,-0.3041284394960715,-1.457775581304866,-2.388697751936363,-3.468756177253441,-1.0813778537081409,-0.9858328011846158,-0.21469606900032678,-5.7605505321101305,0.19526263594346105,-0.6995724100699217,0.35991214346374206,1.6538663405125897,-0.8362724709098853,0.5530723859170457,-0.17661383472244918,-0.08092747802728084,-1.1209712912788246,-0.7024371752679138,0.040870661276034254,0.21246630888293336,-0.020565151513682656,0.28248870119142205,8.46,1
58976.0,-2.9457585504253023,4.226545823278429,-2.4860623919755347,4.57695702731164,-14.995907021234252,-2.847882666986362,-0.7047108204103238,-0.1660668172067178,-1.5540723578635092,-0.9784165289666582,3.4757842468893045,-8.370789947753078,0.8341748557670186,-9.682573977992563,1.4556373998143077,-8.589207097313635,-20.670398266547743,-7.343515579667676,3.8779243642532526,-0.06487340939234479,1.2925700883297244,-0.7036093742682459,-0.029575653997761298,0.5362838458373432,-0.2427255715417819,-0.22640909006408944,-0.04684972016946398,0.08799564580352637,13.22,1
52072.0,-6.092022075732351,1.4891258397540446,-3.339180691669494,1.3768116816012625,0.06010033630140221,-1.9996620913485545,0.3418127435164706,-1.1831123196864928,-1.8116729069459345,-5.709631763489291,0.35739339908698,-1.9702341044505318,1.069589763390322,-7.923007198429265,1.2381583560596323,-3.8755072675730244,-4.872374799198966,-5.17925488308761,-0.023467505616695028,0.23517157187120735,1.332885950817004,-0.386799809311135,0.09493834331275722,0.18677131729229227,-0.15699313677499838,-0.06012257309800255,-0.4502208696603305,-0.826171564756559,54.85,1
142478.0,2.13238602134104,0.949719131040494,-0.9172719418763191,-0.4534070713864482,-0.6152563157539701,0.08282635340759081,-0.29244740127760194,1.8175115627244625,-2.081660799533915,-2.5469425847733436,2.468828387998149,-2.087176635590516,-0.1431643476815253,-4.916544935949368,1.6661707153980125,-0.43923991405288765,-0.5577425240861437,-0.6344396134711261,0.4260974643273219,0.06631322186945011,0.9366127686782192,-0.649250978125285,-0.3271267217815262,-0.3622716756883526,0.5836723800535017,0.041427461290206996,0.274756805100453,0.022824378387438726,1.91,1
136611.0,-1.1679110205308465,1.490895739002851,-2.590035070326514,3.6937114145530376,-2.052838793584127,-0.02687605335857901,-5.608992825986171,-0.29466588781530434,0.11554825058534579,-3.9609480120579152,4.578880089819206,-8.322361090854654,-2.2084595781224765,-10.424820661589576,0.5801086648638942,-4.777791024387712,-5.595519846342596,1.1936721516007018,0.41818450894908155,0.09590998865651595,0.9408317957697804,-0.09205211772398508,-0.26137916052079146,-0.07606191501151366,0.18648927268319337,0.42505201583766855,0.469195327211416,0.08775269035823044,2.22,1
34243.0,-3.2774719235771843,3.2507468844233194,-3.312149377665092,5.28805644307719,-1.7389748531869067,-5.343942473490106,-2.304015122592304,-0.5086974923202032,-1.120701760915951,-5.832151159337508,2.875383733531147,-7.07422029654471,-0.8427278096235219,-8.597333100881475,0.6440109773786875,-4.429808911837464,-5.943015586460636,0.06270847847956257,1.0514415050550312,0.12879656301595563,1.2770528890952417,0.729706512549171,-0.12343716706885627,-0.3074557706091917,0.45340365066085875,0.14900445748225938,0.11054624128265808,0.11584241062381367,1.04,1
136056.0,1.596243702220632,2.6142006755488327,-5.830824680307524,5.586713039525533,-0.1929818640369548,-2.354375878338227,-0.493297733261719,-1.0917348206244393,-0.5266092606057515,-6.610988522658252,1.0307350793577477,-1.1638994131453937,-1.3381953298010034,-9.838327826787689,0.3440901912026436,-0.7692419541008693,4.647191287292581,1.0742132759097338,-1.1265179129101843,-0.21645819572387115,0.6881794422903216,0.028976669205817603,-0.021485355738776524,-0.5171735761032318,0.3467482908924181,0.3839645223560367,-0.01849296872952305,0.7076891395800576,0.0,1
17156.0,-0.9729701076287727,4.222839285963059,-5.831128899165624,5.868908725777041,-8.718544221247097,-1.9230893139479124,-16.544177841537277,1.0548694254980662,-5.742158241585025,-10.190868150773815,6.728597164872345,-13.873910297429815,0.7561386719295154,-13.153197618205589,-0.30860322386786504,-11.856881168814695,-22.866223502921702,-5.258497954648745,1.914819890789768,0.5800447371912979,1.2332339949398194,0.40412772687247506,-0.013346930773865257,0.38275145909701896,1.0443849261838645,0.669402484819724,2.4786683890393713,0.35016235067750756,0.0,1
153071.0,2.038274911557774,-0.26072773187446474,-4.235973418333107,4.339428347352123,1.5534373540456698,-0.5648879816107584,-0.491713226930518,1.7851553300890208,-2.230896345034834,-2.901778340306599,1.7765755598878958,-3.50955155839885,-1.5628807480350924,-5.460354255604604,0.7455961284283131,0.09844271542887129,-3.311576846802891,-1.0394175994810413,0.2103514159755293,-0.0012232143596183909,-0.14390962722774736,0.39680036561996834,0.16218969404284853,-0.45691272309099695,0.09523770823634894,-0.30424371395725336,0.5072061897605304,-0.03676751028249406,0.0,1
67968.0,-2.0497316874261893,2.7714646640406326,-3.633768930311237,6.475988353254509,0.02333269693207618,-2.327585643907814,-2.8342332259597414,0.18051401530105932,-1.1937957767973337,-4.120151498748409,0.5306190530701216,-6.938957156398011,-0.4313548490706425,-14.697589036801663,0.8000230253928097,0.9467823087311233,2.9903617775718585,-1.2875912949817916,-0.4508666777342039,0.4474736215793391,1.6661148646264148,-0.7095085053720692,-0.044527982033537306,-0.83120621586216,0.13915692127891682,0.18939646663186205,0.4708522876106957,0.2399854130163317,0.0,1
54404.0,-1.3769830836946213,7.463122625550323,-4.744201975847727,7.2640931480269515,-6.6904800762797425,-2.2663760959442754,-14.102620949643011,8.982853637167239,-9.278532740317194,-14.494936577090433,8.413827310625273,-17.15812485259181,0.6288912627142363,-12.377400166896027,-0.5760116669138674,-13.048768441326057,-19.491175669256727,-8.166581667658516,3.943965794478335,-0.06594483414103866,1.8208764179303212,0.16037892577416762,0.027892122321414525,0.26980101795766576,0.5910352082730017,0.0692667422971534,-1.7897674830107837,-0.8435491312234258,15.65,1
146205.0,-0.14717907259360768,3.914493838872529,-5.341468146345132,1.8351113398877392,-1.1568957334903032,-1.558777901367344,-3.63626642160421,0.37009060469897503,-1.744198211347659,-5.073835722390777,3.1182333726110794,-7.301668372930941,-1.5024958105611224,-9.094471632037733,-0.4828980422408595,-4.38725404778426,-3.0081200669911885,1.2143761196311034,0.7607948453367812,0.0941031871783581,0.6578629123579125,-0.09785945370617513,0.20720530375640686,-0.39328615655053745,0.5996270241072289,0.5930158215709436,0.46640699099258004,0.12163137214588507,9.94,1
123520.0,0.28743328880613145,1.4132177949474523,-5.716674525932184,7.419502427671596,2.2906864125956394,-2.2224542381666144,-3.3077192808359652,1.5737516985374567,-1.3606178706112837,-3.3600834790629297,1.9321631347010335,-2.7465778860134105,-1.4346865400087012,-17.01875046284646,1.954812668741389,1.133027953647061,-2.2297449523439195,1.2847107709405023,-1.8266367155156369,-0.12936253047008983,0.6013530519591505,-0.13164933286211328,0.08470087505739995,-0.8180399133622115,0.08881584834326385,0.28342764244663077,0.6703028745983163,0.4629350529706373,7.26,1
30392.0,-4.7409399522463715,4.3461903799225,-21.16577862705253,12.1146718424589,-10.095008501222209,-3.348889235116223,-17.074542649245092,-0.14621505046611338,-4.544555824288234,-15.048881399307602,7.233194199395714,-11.386299866424526,0.5263362756543636,-13.801255245335668,-0.15623765406663637,-8.620556764550127,-14.316022040380053,-8.835896119808002,0.49502255541708096,1.7145902064993508,-0.3639603082798276,-0.15958839598801372,0.8868229579147211,-0.6418621912645756,-0.058972866981335276,0.29810415494966414,1.8470342726462459,-0.9722277828278203,6.6,1
48831.0,-1.9135491380174945,0.963179166434394,-3.202766259686386,8.172452525735135,-1.404936956486047,-1.972758641758032,-4.407831409474996,0.5569857148703742,-4.098179911001024,-5.780120323848143,2.974257031379746,-6.367597745558049,-1.7998887720515988,-8.845178944103187,0.8392517655262373,-5.3000542676305775,-6.184233569293803,-2.363586042243194,1.2093610171286246,0.5263727291263538,-0.5960146141530446,-0.9159751655859107,-0.1900854554447421,-0.4677094367208928,0.23794810446698184,0.3530187638662893,0.4731932208692637,0.43354406619048746,0.0,1
139869.0,-2.762797016491088,3.4811516316798423,-8.442673475577928,3.88503931180795,1.2687626497574143,-3.329530099574403,-1.7417702764127592,0.17630280875616344,-3.1549340856430264,-2.8043260445318445,8.002808424794015,-5.587601295697524,-1.6945494743362364,-15.931175336381193,1.227920164947415,-1.755469422582291,-3.1384422057236327,-0.8757560033810892,1.8394309359370968,0.3122105441744113,0.4992445927534751,-0.47541027769461885,0.030581513056438386,-0.7565221501230373,0.6876218310819481,0.6974856045803286,0.8577308924456692,0.5791351104270226,9.02,1
36830.0,-2.099258391376436,1.6107660331298148,-6.317164617752312,1.8028301046525166,4.115572746430525,-4.442718955555458,-1.2845492201605313,-0.08616524460769981,-2.4188881005449057,-4.215967479258369,4.249534968448502,-7.329794488703458,0.05916505957045648,-7.758381532835721,0.23652028665393549,-8.52855748369672,-4.987190589058363,-3.6539884582011446,3.532205734170393,-0.6213378485812919,1.367708748266514,0.15803076588719894,-0.09754926490206255,0.25104416811940766,-0.10305795574491858,0.44362157020774995,-1.041753075225237,0.6565816122251968,0.0,1
